,Steering,Throttle,Brake,Gear,Objects
102,0.027406,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18736.9,', '11676,', '3.33281)', 'Rotation', '(-0.00436401,', '0.0494301,', '101.136)'], ['Id:', '449', 'Location:', '(18843.2,', '11136.1,', '282.858)', 'Rotation', '(-0.00451653,', '-14.9506,', '101.137)'], ['Id:', '450', 'Location:', '(18874.9,', '12215.4,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(18874.9,', '12215.4,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
103,0.0278725,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18733.8,', '11690.9,', '3.33589)', 'Rotation', '(-0.00460815,', '0.0458989,', '101.235)'], ['Id:', '449', 'Location:', '(18841,', '11151.2,', '282.895)', 'Rotation', '(-0.00476934,', '-14.9541,', '101.236)'], ['Id:', '450', 'Location:', '(18884.7,', '12217.6,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(18884.7,', '12217.6,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
104,0.0281706,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18730.3,', '11707,', '3.33903)', 'Rotation', '(-0.00482178,', '0.0422652,', '101.344)'], ['Id:', '449', 'Location:', '(18838.5,', '11167.6,', '282.933)', 'Rotation', '(-0.00499123,', '-14.9577,', '101.345)'], ['Id:', '450', 'Location:', '(18894.4,', '12219.8,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(18894.4,', '12219.8,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
105,0.0283508,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18726.5,', '11724.5,', '3.34163)', 'Rotation', '(-0.00500488,', '0.0392804,', '101.461)'], ['Id:', '449', 'Location:', '(18835.8,', '11185.3,', '282.964)', 'Rotation', '(-0.00517954,', '-14.9607,', '101.463)'], ['Id:', '450', 'Location:', '(18904.2,', '12222,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(18904.2,', '12222,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
106,0.0284234,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18722.3,', '11743.1,', '3.34361)', 'Rotation', '(-0.00524902,', '0.0369991,', '101.588)'], ['Id:', '449', 'Location:', '(18832.9,', '11204.2,', '282.988)', 'Rotation', '(-0.00543323,', '-14.963,', '101.589)'], ['Id:', '450', 'Location:', '(18913.9,', '12224.2,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(18913.9,', '12224.2,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
107,0.0283649,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18717.9,', '11763,', '3.34515)', 'Rotation', '(-0.00546264,', '0.0352369,', '101.722)'], ['Id:', '449', 'Location:', '(18829.7,', '11224.3,', '283.007)', 'Rotation', '(-0.00565421,', '-14.9648,', '101.723)'], ['Id:', '450', 'Location:', '(18923.7,', '12226.5,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(18923.7,', '12226.5,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
108,0.0281436,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18713.2,', '11783.9,', '3.34638)', 'Rotation', '(-0.00564575,', '0.0338094,', '101.862)'], ['Id:', '449', 'Location:', '(18826.3,', '11245.5,', '283.022)', 'Rotation', '(-0.00584337,', '-14.9662,', '101.863)'], ['Id:', '450', 'Location:', '(18933.4,', '12228.7,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(18933.4,', '12228.7,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
109,0.0277962,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18708.2,', '11806,', '3.34743)', 'Rotation', '(-0.00579834,', '0.0326005,', '102.007)'], ['Id:', '449', 'Location:', '(18822.7,', '11267.8,', '283.034)', 'Rotation', '(-0.00600248,', '-14.9674,', '102.009)'], ['Id:', '450', 'Location:', '(18943.2,', '12230.9,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(18943.2,', '12230.9,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
110,0.0273046,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18702.9,', '11829.1,', '3.34837)', 'Rotation', '(-0.00592041,', '0.0315282,', '102.157)'], ['Id:', '449', 'Location:', '(18818.8,', '11291.2,', '283.046)', 'Rotation', '(-0.006128,', '-14.9685,', '102.159)'], ['Id:', '450', 'Location:', '(18952.9,', '12233.1,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(18952.9,', '12233.1,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
111,0.026635,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18697.3,', '11853.2,', '3.34922)', 'Rotation', '(-0.00598145,', '0.0305378,', '102.31)'], ['Id:', '449', 'Location:', '(18814.6,', '11315.7,', '283.056)', 'Rotation', '(-0.00619078,', '-14.9695,', '102.311)'], ['Id:', '450', 'Location:', '(18962.7,', '12235.3,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(18962.7,', '12235.3,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
112,0.0258054,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18691.4,', '11878.3,', '3.35002)', 'Rotation', '(-0.00598144,', '0.0296157,', '102.464)'], ['Id:', '449', 'Location:', '(18810.2,', '11341.1,', '283.066)', 'Rotation', '(-0.00619257,', '-14.9704,', '102.465)'], ['Id:', '450', 'Location:', '(18972.4,', '12237.5,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(18972.4,', '12237.5,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
113,0.0247956,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18685.3,', '11904.3,', '3.3508)', 'Rotation', '(-0.00592041,', '0.0287483,', '102.617)'], ['Id:', '449', 'Location:', '(18805.5,', '11367.5,', '283.075)', 'Rotation', '(-0.00612896,', '-14.9713,', '102.619)'], ['Id:', '450', 'Location:', '(18982.2,', '12239.7,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(18982.2,', '12239.7,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
114,0.0236721,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18678.8,', '11931.3,', '3.35154)', 'Rotation', '(-0.00579834,', '0.0278877,', '102.769)'], ['Id:', '449', 'Location:', '(18800.4,', '11394.8,', '283.084)', 'Rotation', '(-0.00600172,', '-14.9721,', '102.771)'], ['Id:', '450', 'Location:', '(18992,', '12241.9,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(18992,', '12241.9,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
115,0.0236721,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18672.1,', '11959.2,', '3.35225)', 'Rotation', '(-0.00643921,', '0.0270612,', '102.925)'], ['Id:', '449', 'Location:', '(18795.2,', '11423,', '283.092)', 'Rotation', '(-0.00666547,', '-14.9729,', '102.926)'], ['Id:', '450', 'Location:', '(19001.7,', '12244.2,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19001.7,', '12244.2,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
116,0.020807,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18665.1,', '11987.9,', '3.35292)', 'Rotation', '(-0.00506592,', '0.0262894,', '103.069)'], ['Id:', '449', 'Location:', '(18789.5,', '11452.1,', '283.1)', 'Rotation', '(-0.00524437,', '-14.9737,', '103.07)'], ['Id:', '450', 'Location:', '(19011.5,', '12246.4,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19011.5,', '12246.4,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
117,0.0194038,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18657.9,', '12017.5,', '3.35357)', 'Rotation', '(-0.00476074,', '0.0255244,', '103.206)'], ['Id:', '449', 'Location:', '(18783.6,', '11481.9,', '283.109)', 'Rotation', '(-0.00492799,', '-14.9745,', '103.207)'], ['Id:', '450', 'Location:', '(19021.2,', '12248.6,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19021.2,', '12248.6,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
118,0.0177477,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18650.4,', '12047.9,', '3.35421)', 'Rotation', '(-0.00439453,', '0.0247936,', '103.335)'], ['Id:', '449', 'Location:', '(18777.3,', '11512.6,', '283.116)', 'Rotation', '(-0.00454975,', '-14.9752,', '103.336)'], ['Id:', '450', 'Location:', '(19031,', '12250.8,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19031,', '12250.8,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
119,0.0160537,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18642.7,', '12079.1,', '3.35484)', 'Rotation', '(-0.00396729,', '0.0240696,', '103.455)'], ['Id:', '449', 'Location:', '(18770.7,', '11544.1,', '283.124)', 'Rotation', '(-0.00410698,', '-14.9759,', '103.456)'], ['Id:', '450', 'Location:', '(19040.7,', '12253,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19040.7,', '12253,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
120,0.0142578,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18634.7,', '12111.1,', '3.35543)', 'Rotation', '(-0.00344849,', '0.0233866,', '103.564)'], ['Id:', '449', 'Location:', '(18763.8,', '11576.3,', '283.131)', 'Rotation', '(-0.00356965,', '-14.9766,', '103.565)'], ['Id:', '450', 'Location:', '(19050.5,', '12255.2,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19050.5,', '12255.2,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
121,0.0124131,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18626.6,', '12143.8,', '3.35601)', 'Rotation', '(-0.00283813,', '0.022724,', '103.662)'], ['Id:', '449', 'Location:', '(18756.5,', '11609.2,', '283.138)', 'Rotation', '(-0.00293774,', '-14.9773,', '103.663)'], ['Id:', '450', 'Location:', '(19060.2,', '12257.4,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19060.2,', '12257.4,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
122,0.010548,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18618.2,', '12177.2,', '3.35659)', 'Rotation', '(-0.00219726,', '0.0220615,', '103.748)'], ['Id:', '449', 'Location:', '(18749,', '11642.9,', '283.145)', 'Rotation', '(-0.00227579,', '-14.9779,', '103.749)'], ['Id:', '450', 'Location:', '(19070,', '12259.6,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19070,', '12259.6,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
123,0.00865795,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18609.7,', '12211.3,', '3.35711)', 'Rotation', '(-0.00149536,', '0.0214468,', '103.82)'], ['Id:', '449', 'Location:', '(18741.1,', '11677.2,', '283.151)', 'Rotation', '(-0.00154931,', '-14.9785,', '103.821)'], ['Id:', '450', 'Location:', '(19079.7,', '12261.9,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19079.7,', '12261.9,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
124,0.00683686,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18601,', '12246.2,', '3.35764)', 'Rotation', '(-0.000823975,', '0.0208389,', '103.879)'], ['Id:', '449', 'Location:', '(18732.9,', '11712.1,', '283.158)', 'Rotation', '(-0.000852872,', '-14.9792,', '103.88)'], ['Id:', '450', 'Location:', '(19089.5,', '12264.1,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19089.5,', '12264.1,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
125,0.0139669,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18591.9,', '12281.6,', '3.35818)', 'Rotation', '(-0.00750732,', '0.0202174,', '103.983)'], ['Id:', '449', 'Location:', '(18724.9,', '11747.8,', '283.164)', 'Rotation', '(-0.00777132,', '-14.9798,', '103.985)'], ['Id:', '450', 'Location:', '(19099.2,', '12266.3,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19099.2,', '12266.3,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
126,0.0390602,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18582.3,', '12317.5,', '3.3589)', 'Rotation', '(-0.0288086,', '0.0194114,', '104.264)'], ['Id:', '449', 'Location:', '(18717.9,', '11784.4,', '283.172)', 'Rotation', '(-0.0298216,', '-14.9806,', '104.271)'], ['Id:', '450', 'Location:', '(19109,', '12268.5,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19109,', '12268.5,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
127,0.0374104,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18572.1,', '12354,', '3.35936)', 'Rotation', '(-0.0263977,', '0.0188786,', '104.583)'], ['Id:', '449', 'Location:', '(18710.8,', '11821.7,', '283.178)', 'Rotation', '(-0.0273262,', '-14.9811,', '104.59)'], ['Id:', '450', 'Location:', '(19118.8,', '12270.7,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19118.8,', '12270.7,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
128,0.0374865,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18561.6,', '12391,', '3.35978)', 'Rotation', '(-0.023407,', '0.0183869,', '104.907)'], ['Id:', '449', 'Location:', '(18703.3,', '11859.5,', '283.183)', 'Rotation', '(-0.0242307,', '-14.9816,', '104.913)'], ['Id:', '450', 'Location:', '(19128.5,', '12272.9,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19128.5,', '12272.9,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
129,0.0377948,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18550.8,', '12428.6,', '3.36022)', 'Rotation', '(-0.0220032,', '0.0178883,', '105.237)'], ['Id:', '449', 'Location:', '(18695.4,', '11897.8,', '283.188)', 'Rotation', '(-0.0227786,', '-14.9821,', '105.242)'], ['Id:', '450', 'Location:', '(19138.3,', '12275.1,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19138.3,', '12275.1,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
130,0.0375914,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18539.5,', '12466.6,', '3.36065)', 'Rotation', '(-0.0210571,', '0.0173897,', '105.57)'], ['Id:', '449', 'Location:', '(18687.3,', '11936.7,', '283.194)', 'Rotation', '(-0.0217976,', '-14.9826,', '105.576)'], ['Id:', '450', 'Location:', '(19148,', '12277.3,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19148,', '12277.3,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
131,0.0367927,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18527.9,', '12505.1,', '3.36106)', 'Rotation', '(-0.0200806,', '0.0169115,', '105.903)'], ['Id:', '449', 'Location:', '(18678.7,', '11976.1,', '283.199)', 'Rotation', '(-0.0207866,', '-14.9831,', '105.908)'], ['Id:', '450', 'Location:', '(19157.8,', '12279.6,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19157.8,', '12279.6,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
132,0.0357378,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18515.9,', '12544.1,', '3.36147)', 'Rotation', '(-0.0192261,', '0.0164539,', '106.231)'], ['Id:', '449', 'Location:', '(18669.7,', '12016,', '283.204)', 'Rotation', '(-0.0199019,', '-14.9835,', '106.236)'], ['Id:', '450', 'Location:', '(19167.5,', '12281.8,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19167.5,', '12281.8,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
133,0.0357378,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18503.5,', '12583.5,', '3.36185)', 'Rotation', '(-0.0195923,', '0.0159963,', '106.56)'], ['Id:', '449', 'Location:', '(18660.4,', '12056.3,', '283.208)', 'Rotation', '(-0.0202811,', '-14.984,', '106.565)'], ['Id:', '450', 'Location:', '(19177.3,', '12284,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19177.3,', '12284,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
134,0.0321592,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18490.8,', '12623.4,', '3.36222)', 'Rotation', '(-0.0168457,', '0.0155728,', '106.868)'], ['Id:', '449', 'Location:', '(18650.5,', '12097,', '283.213)', 'Rotation', '(-0.0174384,', '-14.9844,', '106.873)'], ['Id:', '450', 'Location:', '(19187,', '12286.2,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19187,', '12286.2,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
135,0.0321592,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18477.8,', '12663.7,', '3.36258)', 'Rotation', '(-0.0173645,', '0.0151562,', '107.172)'], ['Id:', '449', 'Location:', '(18640.3,', '12138.1,', '283.217)', 'Rotation', '(-0.0179766,', '-14.9848,', '107.176)'], ['Id:', '450', 'Location:', '(19196.8,', '12288.4,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19196.8,', '12288.4,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
136,0.0274134,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18464.5,', '12704.4,', '3.36293)', 'Rotation', '(-0.0138245,', '0.0147737,', '107.444)'], ['Id:', '449', 'Location:', '(18629.4,', '12179.6,', '283.221)', 'Rotation', '(-0.0143123,', '-14.9852,', '107.448)'], ['Id:', '450', 'Location:', '(19206.5,', '12290.6,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19206.5,', '12290.6,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
137,0.0250843,0.5,0,1,"[['Id:', '334', 'Location:', '(-260,', '-200,', '382.001)', 'Rotation', '(0,', '0,', '0)'], ['Id:', '448', 'Location:', '(18450.9,', '12745.5,', '3.36327)', 'Rotation', '(-0.0123291,', '0.0143912,', '107.692)'], ['Id:', '449', 'Location:', '(18618.1,', '12221.4,', '283.225)', 'Rotation', '(-0.0127625,', '-14.9856,', '107.695)'], ['Id:', '450', 'Location:', '(19216.3,', '12292.8,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '451', 'Location:', '(19216.3,', '12292.8,', '95.15)', 'Rotation', '(0,', '0,', '12.7819)'], ['Id:', '452', 'Location:', '(18364.1,', '11791.9,', '0)', 'Rotation', '(0,', '0,', '-167.218)']]"
